member_id,status,sex,age,tranche,tranche_label,tranche_pension
479,pensioner,M,70,9705,1997-2005,4697.391966302576
479,pensioner,M,70,post05,Post-2005,4697.391966302576
480,pensioner,F,73,pre97,Pre-1997,4045.7707158208877
480,pensioner,F,73,9705,1997-2005,3034.3280368656656
480,pensioner,F,73,post05,Post-2005,3034.3280368656656
481,pensioner,M,70,pre97,Pre-1997,3748.011232979006
481,pensioner,M,70,9705,1997-2005,2811.0084247342543
481,pensioner,M,70,post05,Post-2005,2811.0084247342543
482,pensioner,M,81,pre97,Pre-1997,3107.1436888994504
482,pensioner,M,81,9705,1997-2005,2330.3577666745873
482,pensioner,M,81,post05,Post-2005,2330.3577666745873
483,pensioner,M,65,pre97,Pre-1997,8079.599519781848
483,pensioner,M,65,9705,1997-2005,6059.699639836386
483,pensioner,M,65,post05,Post-2005,6059.699639836386
484,pensioner,F,65,pre97,Pre-1997,7252.96246249423
484,pensioner,F,65,9705,1997-2005,5439.721846870672
484,pensioner,F,65,post05,Post-2005,5439.721846870672
485,pensioner,M,84,pre97,Pre-1997,2954.5446090760984
485,pensioner,M,84,9705,1997-2005,2215.9084568070734
485,pensioner,M,84,post05,Post-2005,2215.9084568070734
486,pensioner,M,68,pre97,Pre-1997,2555.859520628401
486,pensioner,M,68,9705,1997-2005,1916.8946404713006
486,pensioner,M,68,post05,Post-2005,1916.8946404713006
487,pensioner,M,84,pre97,Pre-1997,8859.410783928082
487,pensioner,M,84,9705,1997-2005,6644.55808794606
487,pensioner,M,84,post05,Post-2005,6644.55808794606
488,pensioner,F,73,pre97,Pre-1997,1572.0268491684337
488,pensioner,F,73,9705,1997-2005,1179.0201368763253
488,pensioner,F,73,post05,Post-2005,1179.0201368763253
489,pensioner,M,65,pre97,Pre-1997,3005.411020859712
489,pensioner,M,65,9705,1997-2005,2254.0582656447837
489,pensioner,M,65,post05,Post-2005,2254.0582656447837
490,pensioner,M,77,pre97,Pre-1997,1761.224844333031
490,pensioner,M,77,9705,1997-2005,1320.918633249773
490,pensioner,M,77,post05,Post-2005,1320.918633249773
491,pensioner,M,69,pre97,Pre-1997,11075.887108360621
491,pensioner,M,69,9705,1997-2005,8306.915331270466
491,pensioner,M,69,post05,Post-2005,8306.915331270466
492,pensioner,M,79,pre97,Pre-1997,12656.197130825441
492,pensioner,M,79,9705,1997-2005,9492.14784811908
492,pensioner,M,79,post05,Post-2005,9492.14784811908
493,pensioner,M,83,pre97,Pre-1997,3806.33783612588
493,pensioner,M,83,9705,1997-2005,2854.75337709441
493,pensioner,M,83,post05,Post-2005,2854.75337709441
494,pensioner,F,86,pre97,Pre-1997,4743.258162409109
494,pensioner,F,86,9705,1997-2005,3557.4436218068313
494,pensioner,F,86,post05,Post-2005,3557.4436218068313
495,pensioner,M,73,pre97,Pre-1997,2227.441330025362
495,pensioner,M,73,9705,1997-2005,1670.5809975190214
495,pensioner,M,73,post05,Post-2005,1670.5809975190214
496,pensioner,M,70,pre97,Pre-1997,2492.264122287367
496,pensioner,M,70,9705,1997-2005,1869.1980917155252
496,pensioner,M,70,post05,Post-2005,1869.1980917155252
497,pensioner,M,78,pre97,Pre-1997,2814.3568227001256
497,pensioner,M,78,9705,1997-2005,2110.767617025094
497,pensioner,M,78,post05,Post-2005,2110.767617025094
498,pensioner,F,67,pre97,Pre-1997,1371.115849656708
498,pensioner,F,67,9705,1997-2005,1028.3368872425308
498,pensioner,F,67,post05,Post-2005,1028.3368872425308
499,pensioner,M,67,pre97,Pre-1997,3032.6580036950168
499,pensioner,M,67,9705,1997-2005,2274.4935027712622
499,pensioner,M,67,post05,Post-2005,2274.4935027712622
500,pensioner,M,65,pre97,Pre-1997,5462.938632909867
500,pensioner,M,65,9705,1997-2005,4097.2039746824
500,pensioner,M,65,post05,Post-2005,4097.2039746824
501,pensioner,M,88,pre97,Pre-1997,5716.361092235616
501,pensioner,M,88,9705,1997-2005,4287.2708191767115
501,pensioner,M,88,post05,Post-2005,4287.2708191767115
502,pensioner,M,70,pre97,Pre-1997,12344.496677589512
502,pensioner,M,70,9705,1997-2005,9258.372508192133
502,pensioner,M,70,post05,Post-2005,9258.372508192133
503,pensioner,F,81,pre97,Pre-1997,1454.2055084749636
503,pensioner,F,81,9705,1997-2005,1090.6541313562227
503,pensioner,F,81,post05,Post-2005,1090.6541313562227
504,pensioner,F,72,pre97,Pre-1997,1244.3549586982747
504,pensioner,F,72,9705,1997-2005,933.266219023706
504,pensioner,F,72,post05,Post-2005,933.266219023706
505,pensioner,F,72,pre97,Pre-1997,4163.581838628778
505,pensioner,F,72,9705,1997-2005,3122.686378971584
505,pensioner,F,72,post05,Post-2005,3122.686378971584
506,pensioner,M,74,pre97,Pre-1997,5637.333215777362
506,pensioner,M,74,9705,1997-2005,4227.999911833021
506,pensioner,M,74,post05,Post-2005,4227.999911833021
507,pensioner,M,71,pre97,Pre-1997,3561.5103926772827
507,pensioner,M,71,9705,1997-2005,2671.132794507962
507,pensioner,M,71,post05,Post-2005,2671.132794507962
508,pensioner,F,71,pre97,Pre-1997,3652.6539291180234
508,pensioner,F,71,9705,1997-2005,2739.4904468385175
508,pensioner,F,71,post05,Post-2005,2739.4904468385175
509,pensioner,M,78,pre97,Pre-1997,1195.0392525670086
509,pensioner,M,78,9705,1997-2005,896.2794394252564
509,pensioner,M,78,post05,Post-2005,896.2794394252564
510,pensioner,M,83,pre97,Pre-1997,2446.676571765521
510,pensioner,M,83,9705,1997-2005,1835.0074288241406
510,pensioner,M,83,post05,Post-2005,1835.0074288241406
511,pensioner,F,70,pre97,Pre-1997,1040.9988250612764
511,pensioner,F,70,9705,1997-2005,780.7491187959572
511,pensioner,F,70,post05,Post-2005,780.7491187959572
512,pensioner,F,78,pre97,Pre-1997,8204.61729235824
512,pensioner,F,78,9705,1997-2005,6153.46296926868
512,pensioner,F,78,post05,Post-2005,6153.46296926868
513,pensioner,F,76,pre97,Pre-1997,2357.7349392578067
513,pensioner,F,76,9705,1997-2005,1768.3012044433547
513,pensioner,F,76,post05,Post-2005,1768.3012044433547
514,pensioner,M,78,pre97,Pre-1997,1852.9220159824727
514,pensioner,M,78,9705,1997-2005,1389.6915119868545
514,pensioner,M,78,post05,Post-2005,1389.6915119868545
515,pensioner,F,80,pre97,Pre-1997,2758.7968247286753
515,pensioner,F,80,9705,1997-2005,2069.0976185465065
515,pensioner,F,80,post05,Post-2005,2069.0976185465065
516,pensioner,M,64,pre97,Pre-1997,2818.342440001211
516,pensioner,M,64,9705,1997-2005,2113.756830000908
516,pensioner,M,64,post05,Post-2005,2113.756830000908
517,pensioner,M,74,pre97,Pre-1997,12967.845791335672
517,pensioner,M,74,9705,1997-2005,9725.884343501753
517,pensioner,M,74,post05,Post-2005,9725.884343501753
518,pensioner,M,70,pre97,Pre-1997,1153.972008045195
518,pensioner,M,70,9705,1997-2005,865.4790060338963
518,pensioner,M,70,post05,Post-2005,865.4790060338963
519,pensioner,F,77,pre97,Pre-1997,3792.533257732706
519,pensioner,F,77,9705,1997-2005,2844.3999432995292
519,pensioner,F,77,post05,Post-2005,2844.3999432995292
520,pensioner,M,76,pre97,Pre-1997,408.09724980703743
520,pensioner,M,76,9705,1997-2005,306.07293735527804
520,pensioner,M,76,post05,Post-2005,306.07293735527804
521,pensioner,M,65,pre97,Pre-1997,27270.197597229017
521,pensioner,M,65,9705,1997-2005,20452.64819792176
521,pensioner,M,65,post05,Post-2005,20452.64819792176
522,pensioner,M,85,pre97,Pre-1997,1761.186098655386
522,pensioner,M,85,9705,1997-2005,1320.8895739915395
522,pensioner,M,85,post05,Post-2005,1320.8895739915395
523,pensioner,F,84,pre97,Pre-1997,4159.189135156185
523,pensioner,F,84,9705,1997-2005,3119.3918513671383
523,pensioner,F,84,post05,Post-2005,3119.3918513671383
524,pensioner,F,79,pre97,Pre-1997,1171.6085794790476
524,pensioner,F,79,9705,1997-2005,878.7064346092856
524,pensioner,F,79,post05,Post-2005,878.7064346092856
525,pensioner,M,77,pre97,Pre-1997,2566.8951415253846
525,pensioner,M,77,9705,1997-2005,1925.171356144038
525,pensioner,M,77,post05,Post-2005,1925.171356144038
526,pensioner,F,81,pre97,Pre-1997,17313.140087067593
526,pensioner,F,81,9705,1997-2005,12984.855065300693
526,pensioner,F,81,post05,Post-2005,12984.855065300693
527,pensioner,M,67,pre97,Pre-1997,1086.022612934963
527,pensioner,M,67,9705,1997-2005,814.5169597012223
527,pensioner,M,67,post05,Post-2005,814.5169597012223
528,pensioner,M,83,pre97,Pre-1997,432.6722940085234
528,pensioner,M,83,9705,1997-2005,324.5042205063925
528,pensioner,M,83,post05,Post-2005,324.5042205063925
529,pensioner,M,85,pre97,Pre-1997,729.7291266543327
529,pensioner,M,85,9705,1997-2005,547.2968449907495
529,pensioner,M,85,post05,Post-2005,547.2968449907495
530,pensioner,F,67,pre97,Pre-1997,5216.827056946211
530,pensioner,F,67,9705,1997-2005,3912.6202927096574
530,pensioner,F,67,post05,Post-2005,3912.6202927096574
531,pensioner,M,70,pre97,Pre-1997,3716.872790161789
531,pensioner,M,70,9705,1997-2005,2787.6545926213416
531,pensioner,M,70,post05,Post-2005,2787.6545926213416
532,pensioner,M,75,pre97,Pre-1997,3942.0768298890152
532,pensioner,M,75,9705,1997-2005,2956.557622416761
532,pensioner,M,75,post05,Post-2005,2956.557622416761
533,pensioner,M,78,pre97,Pre-1997,7206.968944365463
533,pensioner,M,78,9705,1997-2005,5405.226708274097
533,pensioner,M,78,post05,Post-2005,5405.226708274097
534,pensioner,M,90,pre97,Pre-1997,10403.993048177967
534,pensioner,M,90,9705,1997-2005,7802.994786133475
534,pensioner,M,90,post05,Post-2005,7802.994786133475
535,pensioner,M,80,pre97,Pre-1997,2173.092131157305
535,pensioner,M,80,9705,1997-2005,1629.819098367979
535,pensioner,M,80,post05,Post-2005,1629.819098367979
536,pensioner,F,73,pre97,Pre-1997,2776.6537053868465
536,pensioner,F,73,9705,1997-2005,2082.4902790401347
536,pensioner,F,73,post05,Post-2005,2082.4902790401347
537,pensioner,M,66,pre97,Pre-1997,19046.39571284758
537,pensioner,M,66,9705,1997-2005,14284.796784635684
537,pensioner,M,66,post05,Post-2005,14284.796784635684
538,pensioner,F,87,pre97,Pre-1997,7516.736703517856
538,pensioner,F,87,9705,1997-2005,5637.552527638391
538,pensioner,F,87,post05,Post-2005,5637.552527638391
539,pensioner,M,82,pre97,Pre-1997,6644.904293794498
539,pensioner,M,82,9705,1997-2005,4983.678220345873
539,pensioner,M,82,post05,Post-2005,4983.678220345873
540,pensioner,M,79,pre97,Pre-1997,2001.7226818711906
540,pensioner,M,79,9705,1997-2005,1501.2920114033927
540,pensioner,M,79,post05,Post-2005,1501.2920114033927
541,pensioner,F,76,pre97,Pre-1997,12590.416104140018
541,pensioner,F,76,9705,1997-2005,9442.812078105013
541,pensioner,F,76,post05,Post-2005,9442.812078105013
542,pensioner,F,60,pre97,Pre-1997,4332.630743365268
542,pensioner,F,60,9705,1997-2005,3249.4730575239514
542,pensioner,F,60,post05,Post-2005,3249.4730575239514
543,pensioner,M,69,pre97,Pre-1997,2173.967087735507
543,pensioner,M,69,9705,1997-2005,1630.4753158016304
543,pensioner,M,69,post05,Post-2005,1630.4753158016304
544,pensioner,F,93,pre97,Pre-1997,5539.472699831291
544,pensioner,F,93,9705,1997-2005,4154.604524873468
544,pensioner,F,93,post05,Post-2005,4154.604524873468
545,pensioner,M,91,pre97,Pre-1997,3050.2768229817625
545,pensioner,M,91,9705,1997-2005,2287.7076172363218
545,pensioner,M,91,post05,Post-2005,2287.7076172363218
546,pensioner,M,69,pre97,Pre-1997,5114.6977591880095
546,pensioner,M,69,9705,1997-2005,3836.023319391007
546,pensioner,M,69,post05,Post-2005,3836.023319391007
547,pensioner,M,70,pre97,Pre-1997,29825.150158673696
547,pensioner,M,70,9705,1997-2005,22368.86261900527
547,pensioner,M,70,post05,Post-2005,22368.86261900527
548,pensioner,F,73,pre97,Pre-1997,7480.806691491333
548,pensioner,F,73,9705,1997-2005,5610.605018618499
548,pensioner,F,73,post05,Post-2005,5610.605018618499
549,pensioner,M,72,pre97,Pre-1997,2414.519294393023
549,pensioner,M,72,9705,1997-2005,1810.8894707947672
549,pensioner,M,72,post05,Post-2005,1810.8894707947672
550,pensioner,F,71,pre97,Pre-1997,2160.09668666477
550,pensioner,F,71,9705,1997-2005,1620.0725149985776
550,pensioner,F,71,post05,Post-2005,1620.0725149985776
551,pensioner,M,74,pre97,Pre-1997,2475.200860099554
551,pensioner,M,74,9705,1997-2005,1856.4006450746656
551,pensioner,M,74,post05,Post-2005,1856.4006450746656
552,pensioner,M,84,pre97,Pre-1997,1652.1296505964042
552,pensioner,M,84,9705,1997-2005,1239.097237947303
552,pensioner,M,84,post05,Post-2005,1239.097237947303
553,pensioner,M,74,pre97,Pre-1997,2044.0112013912558
553,pensioner,M,74,9705,1997-2005,1533.0084010434416
553,pensioner,M,74,post05,Post-2005,1533.0084010434416
554,pensioner,M,87,pre97,Pre-1997,2234.390739420569
554,pensioner,M,87,9705,1997-2005,1675.7930545654267
554,pensioner,M,87,post05,Post-2005,1675.7930545654267
555,pensioner,M,72,pre97,Pre-1997,1468.4590439357817
555,pensioner,M,72,9705,1997-2005,1101.344282951836
555,pensioner,M,72,post05,Post-2005,1101.344282951836
556,pensioner,F,74,pre97,Pre-1997,12108.036366175826
556,pensioner,F,74,9705,1997-2005,9081.027274631868
556,pensioner,F,74,post05,Post-2005,9081.027274631868
557,pensioner,F,82,pre97,Pre-1997,1705.7996910760448
557,pensioner,F,82,9705,1997-2005,1279.3497683070336
557,pensioner,F,82,post05,Post-2005,1279.3497683070336
558,pensioner,M,60,pre97,Pre-1997,4230.223575230194
558,pensioner,M,60,9705,1997-2005,3172.6676814226453
558,pensioner,M,60,post05,Post-2005,3172.6676814226453
559,pensioner,F,77,pre97,Pre-1997,9651.042800998488
559,pensioner,F,77,9705,1997-2005,7238.2821007488665
559,pensioner,F,77,post05,Post-2005,7238.2821007488665
560,pensioner,M,69,pre97,Pre-1997,6761.887356176887
560,pensioner,M,69,9705,1997-2005,5071.415517132665
560,pensioner,M,69,post05,Post-2005,5071.415517132665
561,pensioner,M,69,pre97,Pre-1997,3783.3363431642233
561,pensioner,M,69,9705,1997-2005,2837.502257373167
561,pensioner,M,69,post05,Post-2005,2837.502257373167
562,pensioner,M,85,pre97,Pre-1997,2439.825474199058
562,pensioner,M,85,9705,1997-2005,1829.8691056492933
562,pensioner,M,85,post05,Post-2005,1829.8691056492933
563,pensioner,M,67,pre97,Pre-1997,1508.3694638692496
563,pensioner,M,67,9705,1997-2005,1131.2770979019372
563,pensioner,M,67,post05,Post-2005,1131.2770979019372
564,pensioner,M,67,pre97,Pre-1997,3364.380773007939
564,pensioner,M,67,9705,1997-2005,2523.285579755954
564,pensioner,M,67,post05,Post-2005,2523.285579755954
565,pensioner,M,75,pre97,Pre-1997,2200.16477776191
565,pensioner,M,75,9705,1997-2005,1650.1235833214323
565,pensioner,M,75,post05,Post-2005,1650.1235833214323
566,pensioner,M,76,pre97,Pre-1997,1910.000225002087
566,pensioner,M,76,9705,1997-2005,1432.500168751565
566,pensioner,M,76,post05,Post-2005,1432.500168751565
567,pensioner,M,69,pre97,Pre-1997,2768.4396007490054
567,pensioner,M,69,9705,1997-2005,2076.3297005617537
567,pensioner,M,69,post05,Post-2005,2076.3297005617537
568,pensioner,M,72,pre97,Pre-1997,3178.841957816877
568,pensioner,M,72,9705,1997-2005,2384.1314683626574
568,pensioner,M,72,post05,Post-2005,2384.1314683626574
569,pensioner,F,80,pre97,Pre-1997,1860.9132604068368
569,pensioner,F,80,9705,1997-2005,1395.6849453051275
569,pensioner,F,80,post05,Post-2005,1395.6849453051275
570,pensioner,M,74,pre97,Pre-1997,1540.775834664956
570,pensioner,M,74,9705,1997-2005,1155.581875998717
570,pensioner,M,74,post05,Post-2005,1155.581875998717
571,pensioner,M,83,pre97,Pre-1997,13426.570037851385
571,pensioner,M,83,9705,1997-2005,10069.927528388538
571,pensioner,M,83,post05,Post-2005,10069.927528388538
572,pensioner,F,74,pre97,Pre-1997,6687.462426507293
572,pensioner,F,74,9705,1997-2005,5015.596819880469
572,pensioner,F,74,post05,Post-2005,5015.596819880469
573,pensioner,F,74,pre97,Pre-1997,20340.21148188937
573,pensioner,F,74,9705,1997-2005,15255.158611417026
573,pensioner,F,74,post05,Post-2005,15255.158611417026
574,pensioner,M,69,pre97,Pre-1997,3528.671601632015
574,pensioner,M,69,9705,1997-2005,2646.503701224011
574,pensioner,M,69,post05,Post-2005,2646.503701224011
575,pensioner,M,62,pre97,Pre-1997,1633.4390446264895
575,pensioner,M,62,9705,1997-2005,1225.079283469867
575,pensioner,M,62,post05,Post-2005,1225.079283469867
576,pensioner,M,73,pre97,Pre-1997,298.4049423942503
576,pensioner,M,73,9705,1997-2005,223.8037067956877
576,pensioner,M,73,post05,Post-2005,223.8037067956877
577,pensioner,F,68,pre97,Pre-1997,1677.478377144658
577,pensioner,F,68,9705,1997-2005,1258.1087828584934
577,pensioner,F,68,post05,Post-2005,1258.1087828584934
578,pensioner,M,71,pre97,Pre-1997,10486.557240247454
578,pensioner,M,71,9705,1997-2005,7864.917930185589
578,pensioner,M,71,post05,Post-2005,7864.917930185589
579,pensioner,F,69,pre97,Pre-1997,956.3784535539635
579,pensioner,F,69,9705,1997-2005,717.2838401654726
579,pensioner,F,69,post05,Post-2005,717.2838401654726
580,pensioner,M,64,pre97,Pre-1997,3483.660556680913
580,pensioner,M,64,9705,1997-2005,2612.7454175106845
580,pensioner,M,64,post05,Post-2005,2612.7454175106845
581,pensioner,F,74,pre97,Pre-1997,27127.107097384935
581,pensioner,F,74,9705,1997-2005,20345.3303230387
581,pensioner,F,74,post05,Post-2005,20345.3303230387
582,pensioner,M,91,pre97,Pre-1997,2515.3147672043588
582,pensioner,M,91,9705,1997-2005,1886.4860754032688
582,pensioner,M,91,post05,Post-2005,1886.4860754032688
583,pensioner,F,78,pre97,Pre-1997,6620.654696519748
583,pensioner,F,78,9705,1997-2005,4965.4910223898105
583,pensioner,F,78,post05,Post-2005,4965.4910223898105
584,pensioner,M,86,pre97,Pre-1997,4404.362007732344
584,pensioner,M,86,9705,1997-2005,3303.2715057992577
584,pensioner,M,86,post05,Post-2005,3303.2715057992577
585,pensioner,M,73,pre97,Pre-1997,5424.034869843865
585,pensioner,M,73,9705,1997-2005,4068.0261523828976
585,pensioner,M,73,post05,Post-2005,4068.0261523828976
586,pensioner,F,66,pre97,Pre-1997,5949.411325055965
586,pensioner,F,66,9705,1997-2005,4462.058493791973
586,pensioner,F,66,post05,Post-2005,4462.058493791973
587,pensioner,M,67,pre97,Pre-1997,7516.408525384761
587,pensioner,M,67,9705,1997-2005,5637.30639403857
587,pensioner,M,67,post05,Post-2005,5637.30639403857
588,pensioner,M,63,pre97,Pre-1997,1713.1157527937303
588,pensioner,M,63,9705,1997-2005,1284.8368145952977
588,pensioner,M,63,post05,Post-2005,1284.8368145952977
589,pensioner,F,82,pre97,Pre-1997,5685.028808439433
589,pensioner,F,82,9705,1997-2005,4263.771606329575
589,pensioner,F,82,post05,Post-2005,4263.771606329575
590,pensioner,M,72,pre97,Pre-1997,3029.517087778921
590,pensioner,M,72,9705,1997-2005,2272.1378158341904
590,pensioner,M,72,post05,Post-2005,2272.1378158341904
591,pensioner,F,77,pre97,Pre-1997,1395.3847284331082
591,pensioner,F,77,9705,1997-2005,1046.538546324831
591,pensioner,F,77,post05,Post-2005,1046.538546324831
592,pensioner,F,79,pre97,Pre-1997,3155.7895442367603
592,pensioner,F,79,9705,1997-2005,2366.84215817757
592,pensioner,F,79,post05,Post-2005,2366.84215817757
593,pensioner,F,70,pre97,Pre-1997,10221.426646546322
593,pensioner,F,70,9705,1997-2005,7666.069984909742
593,pensioner,F,70,post05,Post-2005,7666.069984909742
594,pensioner,F,88,pre97,Pre-1997,7308.361612518203
594,pensioner,F,88,9705,1997-2005,5481.271209388652
594,pensioner,F,88,post05,Post-2005,5481.271209388652
595,pensioner,M,78,pre97,Pre-1997,12301.932393646697
595,pensioner,M,78,9705,1997-2005,9226.449295235023
595,pensioner,M,78,post05,Post-2005,9226.449295235023
596,pensioner,F,71,pre97,Pre-1997,5060.809956742302
596,pensioner,F,71,9705,1997-2005,3795.6074675567265
